time[s];Vsg[mV];pH/ion concentration [mM]
9340.45;2340.30;-3.360
9345.43;2340.25;-3.360
9350.42;2340.35;-3.360
9355.41;2340.35;-3.360
9360.39;2340.35;-3.360
9365.38;2340.30;-3.360
9370.37;2340.20;-3.360
9375.35;2340.15;-3.360
9380.34;2340.20;-3.360
9385.33;2340.15;-3.360
9390.31;2340.25;-3.360
9395.30;2340.20;-3.360
9400.28;2340.25;-3.360
9405.27;2340.00;-3.360
9410.26;2340.20;-3.360
9415.24;2340.15;-3.360
9420.23;2340.05;-3.360
9425.21;2340.05;-3.360
9430.20;2340.10;-3.360
9435.19;2340.10;-3.360
9440.17;2340.00;-3.360
9445.16;2340.15;-3.360
9450.15;2340.00;-3.360
9455.13;2339.95;-3.360
9460.12;2340.00;-3.360
9465.11;2340.05;-3.360
9470.09;2340.15;-3.360
9475.08;2339.95;-3.360
9480.07;2340.15;-3.360
9485.05;2340.25;-3.360
9490.04;2339.90;-3.350
9495.02;2340.00;-3.360
9500.01;2340.05;-3.360
9505.28;2340.15;-3.360
9510.26;2340.00;-3.360
9515.25;2340.05;-3.360
9520.24;2339.90;-3.350
9525.22;2340.15;-3.360
9530.21;2340.15;-3.360
9535.20;2340.05;-3.360
9540.18;2340.05;-3.360
9545.17;2340.15;-3.360
9550.16;2340.00;-3.360
9555.15;2340.05;-3.360
9560.13;2340.00;-3.360
9565.12;2340.00;-3.360
9570.11;2339.95;-3.360
9575.09;2340.10;-3.360
9580.08;2340.10;-3.360
9585.07;2339.95;-3.360
9590.05;2340.00;-3.360
9595.03;2340.10;-3.360
9600.57;2340.00;-3.360
9605.55;2340.06;-3.360
9610.54;2340.07;-3.360
9615.53;2340.00;-3.360
9620.51;2340.02;-3.360
9625.50;2339.99;-3.360
9630.49;2340.07;-3.360
9635.47;2340.18;-3.360
9640.46;2340.09;-3.360
9645.45;2340.07;-3.360
9650.43;2339.89;-3.354
9655.42;2339.90;-3.350
9660.41;2340.09;-3.360
9665.39;2339.93;-3.356
9670.38;2339.99;-3.356
9675.37;2339.95;-3.360
9680.35;2340.02;-3.360
9685.34;2339.97;-3.360
9690.33;2339.78;-3.350
9695.31;2339.88;-3.350
9700.30;2340.00;-3.360
9705.29;2339.96;-3.356
9710.27;2339.85;-3.350
9715.26;2339.71;-3.350
9720.25;2342.38;-3.398
9725.23;2339.83;-3.350
9730.20;2339.75;-3.350
9735.15;2339.78;-3.350
9740.14;2339.83;-3.352
9745.12;2340.58;-3.370
9750.11;2338.77;-3.334
9755.10;2341.02;-3.374
9760.33;2338.95;-3.340
9765.28;2339.10;-3.340
9770.23;2338.79;-3.338
9775.21;2338.90;-3.340
9780.20;2338.95;-3.340
9785.18;2339.17;-3.340
9790.15;2339.07;-3.340
9795.10;2339.14;-3.340
9800.09;2339.39;-3.348
9805.07;2339.26;-3.340
9810.06;2339.32;-3.346
9815.28;2339.45;-3.350
9820.26;2322.75;-3.050
9825.25;2338.10;-3.320
9830.24;2331.20;-3.200
9835.22;2336.45;-3.290
9840.21;2336.35;-3.290
9845.19;2337.05;-3.300
9850.17;2336.40;-3.290
9855.17;2337.70;-3.320
9860.15;2338.05;-3.320
9865.11;2334.00;-3.250
9870.07;2335.80;-3.280
9875.28;2338.15;-3.320
9880.26;2339.50;-3.350
9885.25;2339.55;-3.350
9890.24;2340.00;-3.360
9895.18;2340.80;-3.370
9900.12;2341.00;-3.370
9905.04;2340.75;-3.370
9910.02;2341.95;-3.390
9915.28;2341.65;-3.390
9920.27;2341.60;-3.380
9925.26;2340.55;-3.370
9930.24;2340.50;-3.370
9935.23;2340.35;-3.360
9940.21;2340.30;-3.360
9945.20;2340.30;-3.360
9950.19;2340.00;-3.360
9955.18;2340.25;-3.360
9960.16;2340.20;-3.360
9965.15;2340.60;-3.370
9970.13;2340.45;-3.360
9975.12;2340.15;-3.360
9980.11;2340.20;-3.360
9985.09;2340.25;-3.360
9990.08;2340.20;-3.360
9995.07;2340.25;-3.360
10000.05;2340.15;-3.360
10005.04;2340.15;-3.360
10010.03;2340.20;-3.360
10015.01;2340.10;-3.360
10020.60;2340.00;-3.360
10025.58;2340.35;-3.360
10030.57;2340.25;-3.360
10035.56;2340.05;-3.360
10040.54;2340.05;-3.360
10045.53;2340.10;-3.360
10050.51;2340.10;-3.360
10055.50;2340.20;-3.360
10060.49;2340.05;-3.360
10065.47;2340.10;-3.360
10070.46;2339.95;-3.360
10075.45;2340.05;-3.360
10080.43;2340.05;-3.360
10085.42;2339.95;-3.360
10090.40;2339.80;-3.350
10095.39;2339.85;-3.350
10100.38;2339.95;-3.360
10105.36;2339.90;-3.350
10110.35;2339.95;-3.360
10115.34;2339.80;-3.350
10120.32;2339.95;-3.360
10125.31;2339.70;-3.350
10130.30;2339.85;-3.350
10135.28;2339.85;-3.350
10140.27;2339.85;-3.350
10145.24;2339.88;-3.350
10150.17;2339.86;-3.350
10155.08;2339.85;-3.350
10160.27;2340.05;-3.360
10165.16;2339.95;-3.360
10170.08;2339.75;-3.350
10175.28;2340.00;-3.360
10180.20;2339.85;-3.350
10185.10;2339.88;-3.352
10190.01;2340.03;-3.356
10195.21;2339.95;-3.360
10200.10;2340.10;-3.360
10205.27;2340.15;-3.360
10210.16;2340.00;-3.360
10215.12;2340.15;-3.360
10220.10;2340.00;-3.360
10225.09;2340.00;-3.360
10230.08;2340.00;-3.360
10235.06;2340.05;-3.360
10240.05;2340.10;-3.360
10245.04;2339.95;-3.360
10250.02;2339.90;-3.350
10255.01;2340.00;-3.360
10260.28;2339.95;-3.360
10265.26;2340.00;-3.360
10270.25;2339.90;-3.350
10275.23;2339.95;-3.360
10280.22;2340.10;-3.360
10285.21;2339.85;-3.350
10290.19;2339.95;-3.360
10295.18;2340.15;-3.360
10300.17;2339.85;-3.350
10305.15;2339.95;-3.360
10310.14;2340.05;-3.360
10315.12;2339.80;-3.350
10320.11;2339.85;-3.350
10325.10;2339.90;-3.350
10330.08;2339.90;-3.350
10335.07;2339.85;-3.350
10340.05;2340.00;-3.360
10345.04;2339.95;-3.360
10350.03;2339.85;-3.350
10355.01;2339.65;-3.350
10360.60;2339.80;-3.350
10365.59;2339.69;-3.350
10370.57;2339.81;-3.350
10375.56;2339.81;-3.350
10380.54;2339.91;-3.352
10385.53;2339.87;-3.350
10390.52;2339.61;-3.350
10395.50;2339.69;-3.350
10400.49;2339.75;-3.350
10405.47;2339.69;-3.350
10410.46;2339.57;-3.350
10415.45;2339.80;-3.350
10420.43;2339.73;-3.350
10425.42;2339.74;-3.350
10430.40;2339.79;-3.350
10435.39;2339.64;-3.350
10440.38;2339.63;-3.350
10445.36;2339.73;-3.350
10450.35;2339.64;-3.350
10455.34;2339.63;-3.350
10460.32;2339.61;-3.350
10465.31;2339.51;-3.350
10470.29;2339.63;-3.350
10475.28;2339.40;-3.350
10480.27;2339.58;-3.350
10485.25;2339.54;-3.350
10490.24;2339.33;-3.350
10495.22;2339.36;-3.350
10500.21;2339.38;-3.350
10505.20;2339.22;-3.342
10510.18;2339.17;-3.342
10515.17;2339.48;-3.350
10520.16;2339.43;-3.350
10525.14;2339.15;-3.340
10530.13;2339.87;-3.356
10535.11;2339.30;-3.350
10540.10;2339.20;-3.340
10545.09;2339.21;-3.340
10550.07;2339.15;-3.340
10555.06;2339.17;-3.340
10560.05;2339.12;-3.340
10565.03;2338.99;-3.342
10570.02;2338.94;-3.340
10575.00;2338.83;-3.340
10580.27;2338.90;-3.340
10585.26;2338.90;-3.340
10590.25;2338.65;-3.330
10595.23;2338.80;-3.340
10600.22;2338.65;-3.330
10605.21;2338.75;-3.340
10610.19;2338.85;-3.340
10615.18;2338.65;-3.330
10620.16;2338.15;-3.320
10625.15;2338.50;-3.330
10630.13;2338.65;-3.330
10635.06;2338.75;-3.340
10640.05;2338.45;-3.330
10645.04;2339.00;-3.340
10650.02;2338.90;-3.340
10655.01;2338.80;-3.340
10660.60;2338.59;-3.332
10665.58;2338.70;-3.332
10670.57;2338.78;-3.338
10675.55;2338.66;-3.330
10680.54;2338.75;-3.340
10685.53;2338.83;-3.340
10690.51;2338.82;-3.338
10695.50;2338.78;-3.338
10700.48;2338.72;-3.332
10705.47;2338.67;-3.332
10710.46;2338.83;-3.340
10715.44;2338.68;-3.330
10720.43;2338.76;-3.340
10725.41;2338.83;-3.340
10730.40;2338.75;-3.332
10735.38;2338.60;-3.330
10740.37;2338.63;-3.330
10745.36;2338.56;-3.330
10750.34;2338.51;-3.330
10755.33;2338.64;-3.330
10760.32;2338.54;-3.330
10765.30;2338.48;-3.330
10770.29;2338.59;-3.330
10775.28;2338.39;-3.330
10780.26;2338.34;-3.330
10785.25;2338.55;-3.330
10790.23;2338.29;-3.328
10795.22;2338.09;-3.328
10800.21;2338.48;-3.330
10805.19;2338.35;-3.330
10810.18;2338.32;-3.330
10815.16;2338.49;-3.330
10820.15;2338.32;-3.330
10825.13;2338.39;-3.330
10830.12;2338.27;-3.330
10835.11;2338.15;-3.320
10840.09;2338.27;-3.328
10845.08;2338.25;-3.330
10850.06;2338.25;-3.330
10855.05;2338.09;-3.320
10860.04;2338.08;-3.320
10865.02;2338.08;-3.322
10870.01;2338.23;-3.328
10875.28;2338.15;-3.320
10880.26;2338.00;-3.320
10885.25;2338.05;-3.320
10890.24;2337.75;-3.320
10895.22;2337.95;-3.320
10900.21;2337.80;-3.320
10905.19;2338.00;-3.320
10910.18;2337.70;-3.320
10915.16;2337.45;-3.310
10920.15;2337.50;-3.310
10925.14;2337.45;-3.310
10930.12;2337.40;-3.310
10935.11;2337.40;-3.310
10940.09;2337.30;-3.310
10945.08;2337.35;-3.310
10950.06;2337.30;-3.310
10955.05;2337.35;-3.310
10960.04;2337.45;-3.310
10965.02;2337.35;-3.310
10970.01;2337.50;-3.310
10975.28;2337.25;-3.310
10980.26;2337.35;-3.310
10985.25;2337.35;-3.310
10990.23;2337.30;-3.310
10995.22;2337.50;-3.310
11000.21;2337.50;-3.310
11005.19;2337.55;-3.310
11010.17;2337.30;-3.310
11015.16;2337.60;-3.320
11020.15;2337.55;-3.310
11025.13;2337.40;-3.310
11030.12;2337.45;-3.310
11035.11;2337.50;-3.310
11040.09;2337.35;-3.310
11045.08;2337.35;-3.310
11050.06;2337.55;-3.310
11055.05;2337.35;-3.310
11060.04;2337.35;-3.310
11065.02;2337.55;-3.310
11070.01;2337.30;-3.310
11075.59;2337.50;-3.310
11080.58;2337.49;-3.310
11085.57;2337.45;-3.310
11090.55;2337.41;-3.310
11095.54;2337.39;-3.310
11100.52;2337.46;-3.310
11105.51;2337.37;-3.310
11110.49;2337.28;-3.310
11115.48;2337.44;-3.310
11120.47;2337.40;-3.310
11125.45;2337.34;-3.310
11130.44;2337.49;-3.310
11135.42;2337.46;-3.310
11140.41;2337.49;-3.310
11145.40;2337.47;-3.310
11150.38;2337.41;-3.310
11155.37;2337.46;-3.310
11160.35;2337.38;-3.310
11165.34;2337.43;-3.310
11170.33;2337.53;-3.310
11175.31;2337.61;-3.318
11180.30;2337.42;-3.310
11185.28;2337.51;-3.310
11190.27;2337.41;-3.310
11195.25;2337.58;-3.318
11200.24;2337.58;-3.318
11205.23;2337.42;-3.310
11210.21;2337.53;-3.312
11215.20;2337.58;-3.318
11220.18;2337.48;-3.310
11225.17;2337.54;-3.310
11230.16;2337.45;-3.310
11235.14;2337.52;-3.312
11240.13;2337.75;-3.320
11245.11;2337.38;-3.310
11250.10;2337.51;-3.310
11255.08;2337.75;-3.320
11260.07;2337.58;-3.312
11265.06;2337.75;-3.320
11270.04;2337.86;-3.320
11275.03;2337.78;-3.320
11280.01;2337.87;-3.320
11285.00;2337.87;-3.320
11290.27;2337.80;-3.320
11295.25;2337.85;-3.320
11300.24;2337.90;-3.320
11305.23;2337.70;-3.320
11310.22;2337.90;-3.320
11315.20;2337.80;-3.320
11320.18;2337.95;-3.320
11325.17;2337.85;-3.320
11330.16;2337.80;-3.320
11335.14;2337.85;-3.320
11340.13;2337.95;-3.320
11345.11;2337.90;-3.320
11350.10;2337.95;-3.320
11355.08;2337.90;-3.320
11360.07;2337.90;-3.320
11365.06;2337.95;-3.320
11370.02;2337.95;-3.320
11375.57;2337.77;-3.320
11380.56;2337.83;-3.320
11385.54;2337.89;-3.320
11390.53;2337.72;-3.320
11395.51;2337.67;-3.320
11400.50;2337.68;-3.320
11405.49;2337.95;-3.320
11410.47;2337.61;-3.320
11415.46;2337.54;-3.310
11420.45;2337.54;-3.310
11425.43;2337.52;-3.312
11430.42;2337.69;-3.320
11435.40;2337.56;-3.312
11440.39;2337.67;-3.318
11445.37;2337.58;-3.318
11450.36;2337.41;-3.310
11455.35;2337.50;-3.310
11460.33;2337.59;-3.318
11465.32;2337.61;-3.320
11470.30;2337.39;-3.310
11475.29;2337.22;-3.310
11480.28;2337.35;-3.310
11485.26;2337.40;-3.310
11490.25;2337.34;-3.310
11495.23;2337.26;-3.310
11500.22;2337.35;-3.310
11505.20;2337.22;-3.310
11510.19;2337.13;-3.310
11515.17;2336.97;-3.302
11520.16;2337.14;-3.310
11525.15;2337.18;-3.310
11530.13;2337.13;-3.310
11535.12;2337.19;-3.310
11540.11;2337.13;-3.310
11545.09;2336.98;-3.300
11550.08;2337.10;-3.310
11555.06;2336.86;-3.300
11560.05;2337.16;-3.308
11565.04;2337.12;-3.310
11570.02;2337.11;-3.308
11575.01;2336.83;-3.300
11580.28;2336.95;-3.300
11585.26;2337.00;-3.300
11590.25;2336.85;-3.300
11595.23;2337.05;-3.310
11600.22;2336.95;-3.300
11605.20;2336.90;-3.300
11610.19;2337.00;-3.300
11615.18;2337.10;-3.310
11620.16;2336.95;-3.300
11625.15;2337.15;-3.310
11630.13;2337.10;-3.310
11635.12;2336.90;-3.300
11640.10;2337.00;-3.300
11645.09;2337.05;-3.310
11650.08;2337.15;-3.310
11655.06;2337.10;-3.310
11660.05;2337.05;-3.310
11665.03;2337.05;-3.310
11670.02;2337.00;-3.300
11675.01;2336.95;-3.300
11680.27;2337.10;-3.310
11685.26;2337.05;-3.310
11690.25;2337.10;-3.310
11695.23;2337.05;-3.310
11700.22;2337.10;-3.310
11705.20;2336.95;-3.300
11710.19;2336.85;-3.300
11715.17;2337.00;-3.300
11720.16;2337.00;-3.300
11725.15;2337.20;-3.310
11730.11;2336.75;-3.300
11735.05;2337.00;-3.300
11740.05;2337.00;-3.300
11745.58;2336.95;-3.300
11750.56;2337.37;-3.308
11755.55;2337.18;-3.310
11760.54;2336.89;-3.300
11765.52;2336.97;-3.306
11770.50;2337.03;-3.306
11775.49;2337.17;-3.310
11780.48;2337.11;-3.310
11785.46;2337.13;-3.310
11790.43;2335.74;-3.286
11795.38;2336.35;-3.290
11800.37;2331.93;-3.218
11805.35;2344.14;-3.426
11810.34;2334.77;-3.266
11815.32;2334.95;-3.270
11820.31;2335.29;-3.270
11825.29;2335.44;-3.280
11830.53;2335.70;-3.280
11835.46;2335.96;-3.288
11840.42;2335.95;-3.290
11845.36;2332.03;-3.216
11850.28;2333.49;-3.244
11855.23;2336.04;-3.290
11860.20;2337.12;-3.308
11865.41;2336.95;-3.300
11870.38;2337.57;-3.318
11875.33;2338.41;-3.330
11880.31;2338.61;-3.330
11885.30;2339.03;-3.340
11890.28;2339.32;-3.350
11895.27;2339.39;-3.350
11900.25;2338.71;-3.332
11905.24;2338.52;-3.332
11910.23;2338.02;-3.320
11915.21;2337.69;-3.320
11920.20;2337.57;-3.312
11925.19;2337.78;-3.320
11930.17;2337.59;-3.312
11935.16;2337.67;-3.320
11940.14;2337.17;-3.310
11945.13;2337.45;-3.310
11950.12;2337.47;-3.310
11955.07;2337.28;-3.310
11960.03;2337.45;-3.310
11965.02;2337.52;-3.310
11970.00;2337.47;-3.310
11975.27;2337.55;-3.310
11980.26;2337.70;-3.320
11985.24;2337.40;-3.310
11990.23;2337.45;-3.310
11995.21;2337.60;-3.320
12000.20;2337.45;-3.310
12005.18;2337.10;-3.310
12010.17;2337.35;-3.310
12015.15;2337.20;-3.310
12020.14;2337.40;-3.310
12025.10;2337.30;-3.310
12030.06;2337.50;-3.310
12035.04;2337.30;-3.310
12040.03;2337.45;-3.310
12045.02;2337.40;-3.310
12050.00;2337.55;-3.310
12055.27;2337.70;-3.320
12060.26;2337.70;-3.320
12065.24;2337.65;-3.320
12070.23;2337.60;-3.320
12075.21;2337.35;-3.310
12080.20;2337.50;-3.310
12085.18;2336.80;-3.300
12090.17;2337.15;-3.310
12095.16;2337.60;-3.320
12100.14;2337.30;-3.310
12105.13;2337.55;-3.310
12110.11;2337.55;-3.310
12115.10;2337.35;-3.310
12120.09;2337.35;-3.310
12125.07;2337.50;-3.310
12130.06;2337.65;-3.320
12135.04;2337.30;-3.310
12140.03;2337.70;-3.320
12145.01;2337.80;-3.320
12150.60;2337.70;-3.320
12155.58;2337.45;-3.310
12160.57;2337.55;-3.310
12165.56;2336.35;-3.290
12170.54;2337.55;-3.310
12175.53;2338.10;-3.320
12180.51;2337.45;-3.310
12185.49;2337.65;-3.320
12190.49;2337.75;-3.320
12195.47;2337.50;-3.310
12200.46;2337.70;-3.320
12205.44;2337.75;-3.320
12210.43;2337.80;-3.320
12215.42;2337.85;-3.320
12220.40;2337.90;-3.320
12225.39;2338.00;-3.320
12230.37;2337.80;-3.320
12235.36;2338.05;-3.320
12240.34;2337.70;-3.320
12245.33;2338.15;-3.320
12250.32;2338.00;-3.320
12255.30;2337.85;-3.320
12260.29;2337.90;-3.320
12265.27;2337.75;-3.320
12270.26;2337.60;-3.320
12275.25;2337.60;-3.320
12280.23;2337.50;-3.310
12285.22;2337.55;-3.310
12290.20;2337.85;-3.320
12295.19;2337.20;-3.310
12300.18;2337.60;-3.320
12305.16;2337.95;-3.320
12310.15;2337.40;-3.310
12315.14;2337.85;-3.320
12320.12;2337.95;-3.320
12325.11;2337.80;-3.320
12330.09;2337.90;-3.320
12335.08;2338.50;-3.330
12340.07;2337.85;-3.320
12345.05;2337.90;-3.320
12350.04;2338.20;-3.330
12355.03;2338.10;-3.320
12360.01;2338.05;-3.320
12365.28;2337.90;-3.320
12370.27;2338.05;-3.320
12375.25;2338.00;-3.320
12380.24;2337.85;-3.320
12385.23;2337.90;-3.320
12390.21;2337.90;-3.320
12395.20;2337.85;-3.320
12400.18;2337.50;-3.310
12405.17;2338.10;-3.320
12410.15;2337.60;-3.320
12415.14;2338.05;-3.320
12420.13;2337.75;-3.320
12425.11;2337.75;-3.320
12430.10;2337.75;-3.320
12435.09;2337.95;-3.320
12440.07;2338.00;-3.320
12445.06;2337.50;-3.310
12450.04;2338.00;-3.320
12455.03;2338.10;-3.320
12460.01;2337.95;-3.320
12465.60;2338.07;-3.320
12470.59;2338.20;-3.326
12475.58;2338.13;-3.320
12480.56;2338.18;-3.326
12485.54;2338.12;-3.324
12490.53;2338.29;-3.330
12495.52;2338.36;-3.330
12500.50;2338.17;-3.324
12505.49;2338.39;-3.330
12510.48;2338.23;-3.324
12515.46;2338.30;-3.326
12520.45;2338.22;-3.330
12525.43;2338.36;-3.330
12530.42;2338.35;-3.330
12535.41;2338.39;-3.330
12540.39;2338.20;-3.324
12545.38;2338.19;-3.324
12550.37;2338.30;-3.330
12555.35;2338.29;-3.330
12560.34;2338.20;-3.326
12565.32;2338.18;-3.324
12570.31;2338.24;-3.330
12575.30;2338.47;-3.330
12580.28;2338.12;-3.320
12585.27;2337.77;-3.314
12590.26;2338.28;-3.330
12595.24;2338.17;-3.326
12600.23;2337.87;-3.320
12605.21;2338.10;-3.324
12610.20;2338.04;-3.320
12615.19;2338.04;-3.320
12620.17;2337.79;-3.320
12625.16;2337.78;-3.320
12630.15;2337.78;-3.320
12635.13;2337.92;-3.320
12640.12;2337.82;-3.320
12645.11;2338.08;-3.324
12650.09;2338.00;-3.320
12655.08;2338.08;-3.320
12660.07;2338.17;-3.326
12665.05;2338.17;-3.324
12670.04;2338.38;-3.330
12675.03;2338.21;-3.326
12680.01;2338.31;-3.330
12685.26;2338.20;-3.330
12690.21;2338.40;-3.330
12695.20;2338.00;-3.320
12700.18;2338.20;-3.330
12705.17;2338.15;-3.320
12710.16;2337.85;-3.320
12715.14;2338.20;-3.330
12720.13;2338.00;-3.320
12725.12;2338.00;-3.320
12730.10;2338.05;-3.320
12735.07;2338.10;-3.320
12740.02;2338.15;-3.320
