time[s];Vsg[mV];pH/ion concentration [mM]
9365.16;2384.63;-4.140
9370.14;2384.52;-4.140
9375.13;2384.44;-4.140
9380.12;2384.65;-4.140
9385.10;2384.59;-4.140
9390.09;2384.13;-4.134
9395.08;2384.78;-4.144
9400.07;2380.13;-4.066
9405.05;2384.59;-4.140
9410.04;2384.55;-4.140
9415.03;2384.48;-4.140
9420.01;2384.40;-4.140
9425.28;2387.95;-4.200
9430.27;2384.20;-4.140
9435.26;2384.50;-4.140
9440.24;2384.45;-4.140
9445.23;2384.50;-4.140
9450.22;2384.80;-4.150
9455.21;2384.65;-4.140
9460.19;2384.80;-4.150
9465.16;2384.80;-4.150
9470.11;2384.75;-4.150
9475.10;2384.50;-4.140
9480.08;2384.45;-4.140
9485.07;2384.55;-4.140
9490.06;2384.80;-4.150
9495.05;2384.65;-4.140
9500.03;2384.55;-4.140
9505.02;2384.40;-4.140
9510.01;2384.55;-4.140
9515.28;2384.60;-4.140
9520.27;2384.65;-4.140
9525.25;2384.60;-4.140
9530.24;2384.40;-4.140
9535.23;2384.65;-4.140
9540.21;2384.45;-4.140
9545.20;2384.60;-4.140
9550.19;2384.75;-4.150
9555.18;2384.75;-4.150
9560.17;2384.40;-4.140
9565.15;2384.55;-4.140
9570.14;2384.50;-4.140
9575.13;2384.55;-4.140
9580.11;2385.45;-4.160
9585.10;2384.65;-4.140
9590.09;2384.65;-4.140
9595.08;2384.40;-4.140
9600.06;2384.45;-4.140
9605.05;2384.65;-4.140
9610.04;2384.50;-4.140
9615.03;2384.45;-4.140
9620.01;2384.50;-4.140
9625.00;2384.90;-4.150
9630.59;2384.65;-4.140
9635.58;2384.35;-4.140
9640.56;2384.65;-4.140
9645.55;2384.55;-4.140
9650.54;2384.65;-4.140
9655.53;2384.50;-4.140
9660.51;2384.60;-4.140
9665.45;2384.56;-4.140
9670.43;2384.40;-4.140
9675.42;2384.71;-4.142
9680.41;2384.62;-4.140
9685.39;2384.59;-4.140
9690.38;2384.68;-4.140
9695.37;2384.53;-4.140
9700.36;2384.58;-4.140
9705.34;2384.75;-4.148
9710.33;2384.62;-4.140
9715.32;2384.60;-4.140
9720.30;2384.55;-4.140
9725.29;2384.51;-4.140
9730.28;2384.49;-4.140
9735.27;2384.29;-4.140
9740.25;2384.46;-4.140
9745.24;2384.47;-4.140
9750.23;2384.66;-4.140
9755.22;2384.69;-4.140
9760.20;2384.69;-4.140
9765.19;2384.49;-4.140
9770.18;2384.58;-4.140
9775.17;2384.81;-4.150
9780.15;2384.81;-4.150
9785.14;2384.46;-4.140
9790.13;2384.66;-4.142
9795.11;2384.74;-4.148
9800.10;2384.43;-4.140
9805.09;2384.78;-4.148
9810.08;2384.66;-4.140
9815.07;2384.61;-4.140
9820.05;2384.75;-4.148
9825.04;2384.50;-4.140
9830.03;2384.55;-4.140
9835.01;2384.70;-4.148
9840.28;2384.60;-4.140
9845.27;2384.90;-4.150
9850.26;2384.50;-4.140
9855.25;2384.60;-4.140
9860.23;2384.75;-4.150
9865.22;2384.50;-4.140
9870.21;2384.75;-4.150
9875.20;2384.80;-4.150
9880.18;2384.45;-4.140
9885.17;2384.65;-4.140
9890.16;2384.50;-4.140
9895.14;2384.70;-4.140
9900.13;2384.70;-4.140
9905.12;2384.50;-4.140
9910.10;2384.60;-4.140
9915.09;2384.50;-4.140
9920.08;2384.85;-4.150
9925.07;2384.55;-4.140
9930.05;2384.65;-4.140
9935.04;2384.65;-4.140
9940.03;2384.55;-4.140
9945.01;2384.25;-4.140
9950.00;2384.70;-4.140
9955.59;2384.61;-4.140
9960.58;2384.38;-4.140
9965.56;2384.75;-4.150
9970.55;2384.73;-4.146
9975.54;2384.48;-4.140
9980.53;2384.58;-4.140
9985.51;2384.75;-4.150
9990.50;2384.68;-4.140
9995.49;2384.43;-4.140
10000.47;2384.86;-4.150
10005.46;2384.53;-4.144
10010.45;2384.65;-4.146
10015.44;2385.18;-4.154
10020.42;2384.86;-4.146
10025.41;2384.42;-4.140
10030.40;2384.58;-4.140
10035.38;2384.55;-4.144
10040.37;2385.21;-4.158
10045.36;2385.39;-4.152
10050.34;2384.48;-4.140
10055.33;2384.92;-4.150
10060.32;2384.50;-4.138
10065.31;2376.40;-3.998
10070.29;2385.95;-4.162
10075.28;2385.29;-4.152
10080.27;2386.94;-4.182
10085.25;2382.32;-4.104
10090.20;2382.83;-4.112
10095.17;2383.78;-4.130
10100.16;2383.87;-4.132
10105.15;2383.86;-4.130
10110.13;2384.10;-4.130
10115.12;2384.34;-4.140
10120.11;2377.95;-4.030
10125.10;2380.02;-4.064
10130.08;2383.58;-4.122
10135.07;2385.37;-4.158
10140.06;2385.47;-4.160
10145.04;2385.51;-4.160
10150.03;2385.91;-4.170
10155.02;2386.47;-4.178
10160.01;2386.70;-4.180
10165.28;2387.00;-4.190
10170.26;2386.90;-4.180
10175.25;2386.80;-4.180
10180.24;2386.30;-4.170
10185.23;2385.75;-4.160
10190.21;2385.95;-4.170
10195.20;2385.95;-4.170
10200.19;2386.00;-4.170
10205.17;2386.15;-4.170
10210.16;2385.85;-4.170
10215.15;2385.90;-4.170
10220.14;2385.85;-4.170
10225.12;2385.75;-4.160
10230.11;2385.90;-4.170
10235.10;2385.95;-4.170
10240.09;2385.90;-4.170
10245.07;2386.00;-4.170
10250.06;2386.05;-4.170
10255.05;2386.00;-4.170
10260.04;2386.05;-4.170
10265.02;2385.85;-4.170
10270.01;2385.90;-4.170
10275.28;2386.05;-4.170
10280.27;2386.00;-4.170
10285.26;2385.95;-4.170
10290.25;2385.85;-4.170
10295.23;2386.00;-4.170
10300.22;2386.05;-4.170
10305.20;2386.10;-4.170
10310.19;2385.95;-4.170
10315.18;2385.85;-4.170
10320.17;2385.90;-4.170
10325.16;2386.15;-4.170
10330.14;2386.20;-4.170
10335.13;2386.05;-4.170
10340.12;2386.05;-4.170
10345.11;2385.95;-4.170
10350.09;2385.95;-4.170
10355.08;2386.10;-4.170
10360.04;2385.90;-4.170
10365.60;2385.93;-4.170
10370.58;2385.91;-4.166
10375.57;2385.90;-4.166
10380.56;2385.94;-4.170
10385.55;2385.79;-4.164
10390.54;2386.06;-4.170
10395.52;2385.85;-4.166
10400.51;2386.00;-4.170
10405.50;2385.94;-4.164
10410.48;2386.10;-4.170
10415.47;2386.10;-4.170
10420.46;2385.93;-4.170
10425.45;2385.88;-4.170
10430.43;2385.93;-4.166
10435.42;2385.94;-4.170
10440.41;2386.16;-4.170
10445.39;2386.09;-4.170
10450.38;2386.15;-4.170
10455.37;2386.27;-4.170
10460.36;2386.15;-4.170
10465.34;2386.18;-4.170
10470.33;2386.09;-4.170
10475.32;2386.09;-4.170
10480.30;2386.17;-4.170
10485.29;2386.22;-4.170
10490.28;2386.13;-4.170
10495.27;2385.87;-4.170
10500.25;2385.87;-4.170
10505.24;2386.02;-4.170
10510.23;2386.13;-4.170
10515.22;2386.13;-4.170
10520.21;2386.07;-4.170
10525.19;2386.15;-4.170
10530.18;2386.08;-4.170
10535.17;2385.95;-4.170
10540.15;2386.10;-4.170
10545.14;2386.06;-4.170
10550.13;2385.80;-4.164
10555.12;2385.94;-4.170
10560.10;2386.11;-4.170
10565.09;2386.11;-4.170
10570.08;2386.11;-4.170
10575.07;2386.03;-4.170
10580.05;2385.91;-4.170
10585.04;2385.91;-4.170
10590.03;2386.13;-4.170
10595.01;2386.03;-4.170
10600.00;2386.01;-4.170
10605.27;2385.85;-4.170
10610.26;2386.15;-4.170
10615.25;2386.00;-4.170
10620.23;2386.05;-4.170
10625.22;2385.85;-4.170
10630.21;2386.15;-4.170
10635.20;2386.05;-4.170
10640.18;2386.00;-4.170
10645.17;2386.10;-4.170
10650.16;2386.30;-4.170
10655.15;2385.95;-4.170
10660.13;2385.90;-4.170
10665.12;2386.10;-4.170
10670.11;2386.10;-4.170
10675.10;2385.90;-4.170
10680.08;2386.00;-4.170
10685.07;2386.20;-4.170
10690.06;2385.95;-4.170
10695.05;2385.70;-4.160
10700.03;2386.05;-4.170
10705.02;2386.05;-4.170
10710.01;2386.00;-4.170
10715.60;2386.15;-4.170
10720.58;2385.88;-4.170
10725.57;2386.00;-4.170
10730.56;2385.97;-4.170
10735.54;2385.96;-4.170
10740.53;2386.10;-4.170
10745.52;2385.82;-4.162
10750.51;2385.99;-4.170
10755.49;2386.14;-4.170
10760.48;2385.97;-4.170
10765.47;2386.08;-4.170
10770.46;2385.95;-4.168
10775.44;2385.88;-4.170
10780.43;2386.27;-4.170
10785.42;2386.45;-4.178
10790.40;2386.04;-4.170
10795.39;2386.07;-4.170
10800.02;2385.95;-4.170
10805.59;2385.90;-4.170
10810.58;2385.75;-4.160
10815.57;2386.05;-4.170
10820.56;2385.65;-4.160
10825.54;2386.00;-4.170
10830.53;2385.90;-4.170
10835.52;2385.90;-4.170
10840.51;2385.90;-4.170
10845.49;2385.75;-4.160
10850.48;2385.95;-4.170
10855.47;2385.85;-4.170
10860.42;2386.05;-4.170
10865.39;2386.04;-4.170
10870.37;2385.90;-4.170
10875.36;2386.15;-4.170
10880.35;2386.12;-4.170
10885.34;2386.02;-4.170
10890.32;2386.12;-4.170
10895.31;2385.86;-4.170
10900.30;2386.07;-4.170
10905.29;2386.14;-4.170
10910.27;2386.05;-4.170
10915.26;2386.13;-4.170
10920.25;2386.06;-4.170
10925.24;2386.11;-4.170
10930.22;2384.46;-4.138
10935.21;2386.28;-4.170
10940.20;2385.92;-4.170
10945.19;2441.39;-5.136
10950.17;2390.33;-4.242
10955.16;2391.04;-4.258
10960.15;2364.38;-3.786
10965.14;2384.03;-4.130
10970.12;2384.87;-4.150
10975.11;2385.06;-4.152
10980.10;2385.32;-4.160
10985.08;2385.34;-4.160
10990.07;2385.36;-4.160
10995.06;2385.75;-4.160
11000.05;2385.66;-4.160
11005.04;2380.54;-4.070
11010.02;2382.24;-4.098
11015.01;2385.46;-4.158
11020.28;2386.90;-4.180
11025.27;2386.70;-4.180
11030.25;2387.10;-4.190
11035.24;2387.45;-4.190
11040.23;2387.90;-4.200
11045.22;2387.60;-4.200
11050.15;2388.15;-4.210
11055.13;2387.95;-4.200
11060.12;2388.15;-4.210
11065.10;2387.45;-4.190
11070.09;2387.15;-4.190
11075.07;2386.95;-4.180
11080.07;2386.95;-4.180
11085.05;2386.85;-4.180
11090.04;2386.90;-4.180
11095.04;2386.90;-4.180
11100.02;2386.95;-4.180
11105.00;2386.90;-4.180
11110.59;2386.87;-4.180
11115.58;2386.94;-4.180
11120.56;2386.80;-4.180
11125.55;2386.86;-4.180
11130.53;2386.73;-4.180
11135.53;2386.98;-4.188
11140.52;2386.66;-4.180
11145.49;2386.93;-4.180
11150.50;2386.79;-4.180
11155.48;2386.75;-4.180
11160.47;2386.88;-4.180
11165.46;2386.88;-4.182
11170.44;2386.77;-4.180
11175.43;2386.91;-4.180
11180.42;2386.94;-4.180
11185.41;2386.81;-4.180
11190.39;2386.74;-4.180
11195.38;2386.85;-4.180
11200.37;2386.64;-4.180
11205.36;2386.72;-4.180
11210.34;2386.82;-4.180
11215.33;2386.73;-4.180
11220.32;2386.53;-4.180
11225.31;2386.85;-4.180
11230.29;2386.88;-4.180
11235.28;2386.73;-4.182
11240.27;2386.71;-4.180
11245.26;2386.96;-4.182
11250.25;2386.85;-4.182
11255.23;2386.70;-4.180
11260.22;2386.65;-4.178
11265.21;2386.55;-4.180
11270.19;2386.77;-4.180
11275.18;2386.61;-4.180
11280.17;2386.66;-4.180
11285.16;2386.66;-4.180
11290.14;2386.75;-4.180
11295.13;2386.60;-4.180
11300.12;2386.73;-4.180
11305.11;2386.78;-4.180
11310.09;2386.71;-4.180
11315.08;2386.53;-4.180
11320.07;2386.57;-4.180
11325.05;2386.92;-4.180
11330.04;2386.95;-4.180
11335.03;2386.66;-4.180
11340.02;2386.45;-4.180
11345.00;2386.70;-4.180
11350.28;2387.05;-4.190
11355.26;2386.85;-4.180
11360.25;2386.75;-4.180
11365.24;2386.65;-4.180
11370.22;2386.75;-4.180
11375.21;2386.90;-4.180
11380.20;2386.75;-4.180
11385.19;2386.55;-4.180
11390.17;2386.75;-4.180
11395.16;2386.70;-4.180
11400.15;2386.65;-4.180
11405.14;2386.45;-4.180
11410.12;2386.70;-4.180
11415.11;2386.75;-4.180
11420.10;2386.75;-4.180
11425.08;2386.35;-4.170
11430.07;2386.45;-4.180
11435.06;2386.50;-4.180
11440.04;2385.60;-4.160
11445.03;2386.55;-4.180
11450.02;2387.80;-4.200
11455.01;2386.90;-4.180
11460.28;2386.60;-4.180
11465.24;2386.40;-4.170
11470.20;2386.60;-4.180
11475.18;2386.35;-4.170
11480.17;2386.70;-4.180
11485.16;2386.60;-4.180
11490.15;2386.65;-4.180
11495.13;2386.55;-4.180
11500.12;2386.60;-4.180
11505.11;2386.30;-4.170
11510.09;2386.55;-4.180
11515.08;2386.40;-4.170
11520.07;2386.60;-4.180
11525.06;2386.75;-4.180
11530.04;2386.35;-4.170
11535.03;2386.80;-4.180
11540.02;2386.65;-4.180
11545.01;2386.55;-4.180
11550.59;2386.51;-4.180
11555.58;2386.62;-4.180
11560.57;2386.50;-4.176
11565.56;2386.39;-4.176
11570.54;2386.31;-4.174
11575.53;2386.40;-4.170
11580.52;2386.43;-4.174
11585.51;2386.50;-4.174
11590.49;2386.34;-4.170
11595.48;2386.34;-4.170
11600.47;2386.50;-4.180
11605.46;2386.25;-4.170
11610.44;2386.42;-4.176
11615.43;2386.42;-4.174
11620.42;2386.46;-4.176
11625.41;2386.45;-4.180
11630.39;2386.46;-4.176
11635.38;2386.27;-4.174
11640.37;2386.26;-4.170
11645.36;2386.31;-4.170
11650.34;2386.39;-4.174
11655.33;2386.40;-4.176
11660.32;2386.43;-4.176
11665.31;2386.40;-4.170
11670.29;2386.30;-4.170
11675.28;2386.26;-4.174
11680.27;2385.10;-4.154
11685.26;2386.56;-4.176
11690.24;2387.82;-4.198
11695.23;2387.34;-4.188
11700.22;2389.00;-4.224
11705.21;2388.39;-4.210
11710.19;2387.22;-4.190
11715.18;2387.96;-4.202
11720.17;2393.27;-4.292
11725.16;2371.10;-3.904
11730.14;2383.33;-4.120
11735.13;2384.84;-4.146
11740.12;2385.35;-4.156
11745.11;2386.13;-4.166
11750.09;2385.79;-4.166
11755.08;2380.15;-4.066
11760.07;2382.13;-4.102
11765.05;2385.01;-4.150
11770.04;2388.33;-4.210
11775.03;2387.27;-4.190
11780.02;2387.71;-4.196
11785.00;2388.29;-4.210
11790.28;2388.40;-4.210
11795.26;2388.45;-4.210
11800.25;2388.65;-4.210
11805.24;2388.35;-4.210
11810.22;2388.55;-4.210
11815.21;2387.30;-4.190
11820.20;2387.25;-4.190
11825.18;2386.65;-4.180
11830.17;2387.15;-4.190
11835.16;2387.05;-4.190
11840.15;2387.05;-4.190
11845.13;2387.05;-4.190
11850.12;2386.90;-4.180
11855.11;2387.10;-4.190
11860.10;2386.80;-4.180
11865.08;2386.90;-4.180
11870.07;2386.55;-4.180
11875.06;2387.00;-4.190
11880.05;2386.80;-4.180
11885.03;2386.50;-4.180
11890.02;2387.05;-4.190
11895.01;2395.25;-4.330
11900.59;2440.11;-5.120
11905.58;2389.11;-4.224
11910.57;2386.45;-4.176
11915.56;2388.35;-4.208
11920.54;2384.08;-4.136
11925.53;2384.34;-4.142
11930.52;2381.60;-4.092
11935.51;2384.88;-4.146
11940.49;2385.99;-4.166
11945.48;2385.69;-4.158
11950.47;2385.59;-4.162
11955.46;2385.58;-4.162
11960.44;2386.20;-4.170
11965.43;2386.62;-4.178
11970.42;2386.33;-4.170
11975.40;2386.38;-4.172
11980.39;2386.33;-4.172
11985.38;2386.92;-4.184
11990.37;2386.35;-4.172
11995.01;2380.50;-4.070
12000.57;2381.65;-4.090
12005.55;2386.40;-4.170
12010.54;2390.50;-4.250
12015.53;2387.90;-4.200
12020.51;2388.20;-4.210
12025.50;2388.75;-4.220
12030.49;2388.70;-4.220
12035.48;2388.70;-4.220
12040.46;2388.85;-4.220
12045.45;2388.85;-4.220
12050.44;2389.45;-4.230
12055.43;2387.90;-4.200
12060.41;2387.65;-4.200
12065.40;2387.60;-4.200
12070.39;2387.60;-4.200
12075.37;2387.35;-4.190
12080.36;2387.35;-4.190
12085.35;2387.55;-4.200
12090.33;2387.55;-4.200
12095.32;2387.25;-4.190
12100.31;2387.40;-4.190
12105.29;2387.70;-4.200
12110.28;2387.55;-4.200
12115.27;2387.75;-4.200
12120.26;2387.55;-4.200
12125.25;2387.65;-4.200
12130.23;2387.65;-4.200
12135.22;2387.65;-4.200
12140.21;2387.80;-4.200
12145.19;2387.85;-4.200
12150.18;2388.05;-4.200
12155.17;2387.80;-4.200
12160.15;2388.25;-4.210
12165.14;2388.05;-4.200
12170.13;2387.55;-4.200
12175.12;2387.95;-4.200
12180.10;2387.70;-4.200
12185.09;2387.45;-4.190
12190.08;2387.60;-4.200
12195.06;2387.80;-4.200
12200.05;2387.70;-4.200
12205.04;2387.65;-4.200
12210.03;2387.70;-4.200
12215.01;2387.70;-4.200
12220.28;2387.40;-4.190
12225.27;2388.05;-4.200
12230.26;2387.65;-4.200
12235.24;2387.60;-4.200
12240.23;2387.60;-4.200
12245.22;2413.20;-4.640
12250.20;2387.25;-4.190
12255.19;2387.35;-4.190
12260.18;2387.75;-4.200
12265.17;2389.65;-4.230
12270.15;2387.90;-4.200
12275.14;2387.10;-4.190
12280.13;2386.85;-4.180
12285.12;2384.70;-4.140
12290.10;2386.60;-4.180
12295.09;2387.45;-4.190
12300.08;2387.40;-4.190
12305.06;2391.25;-4.260
12310.55;2413.77;-4.652
12315.53;2388.32;-4.212
12320.51;2387.80;-4.200
12325.50;2389.05;-4.220
12330.49;2388.90;-4.216
12335.47;2388.58;-4.212
12340.46;2389.08;-4.224
12345.45;2389.49;-4.230
12350.43;2389.30;-4.230
12355.42;2389.40;-4.228
12360.41;2389.18;-4.220
12365.40;2389.19;-4.220
12370.38;2389.16;-4.222
12375.37;2389.23;-4.228
12380.36;2390.07;-4.238
12385.35;2389.32;-4.222
12390.33;2389.18;-4.222
12395.32;2389.20;-4.220
12400.31;2389.13;-4.220
12405.29;2389.30;-4.230
12410.28;2389.20;-4.220
12415.27;2389.22;-4.222
12420.47;2389.15;-4.220
12425.47;2389.25;-4.220
12430.46;2391.55;-4.270
12435.44;2389.95;-4.240
12440.43;2389.55;-4.230
12445.42;2389.40;-4.230
12450.40;2389.45;-4.230
12455.39;2388.85;-4.220
12460.38;2388.70;-4.220
12465.37;2387.85;-4.200
12470.34;2389.95;-4.238
12475.28;2387.91;-4.202
12480.27;2388.62;-4.210
12485.26;2389.28;-4.228
12490.25;2389.70;-4.230
12495.23;2389.78;-4.232
12500.22;2389.82;-4.232
12505.21;2389.19;-4.220
12510.20;2387.96;-4.200
12515.18;2387.59;-4.198
12520.17;2387.10;-4.190
12525.16;2386.83;-4.180
12530.14;2386.98;-4.184
12535.13;2387.11;-4.190
12540.12;2387.01;-4.190
12545.11;2386.98;-4.182
12550.09;2387.01;-4.190
12555.08;2387.08;-4.190
12560.07;2386.97;-4.182
12565.06;2386.93;-4.180
12570.04;2386.94;-4.180
12575.03;2387.00;-4.190
12580.02;2386.84;-4.180
12585.01;2386.97;-4.188
12590.28;2386.90;-4.180
12595.26;2386.65;-4.180
12600.25;2386.90;-4.180
12605.24;2386.50;-4.180
12610.23;2386.60;-4.180
12615.21;2386.65;-4.180
12620.20;2386.50;-4.180
12625.19;2386.30;-4.170
12630.18;2386.45;-4.180
12635.16;2386.35;-4.170
12640.15;2386.45;-4.180
12645.14;2386.30;-4.170
12650.13;2386.40;-4.170
12655.11;2385.45;-4.160
12660.10;2388.10;-4.200
12665.09;2387.55;-4.200
12670.07;2386.95;-4.180
12675.06;2386.60;-4.180
12680.05;2385.60;-4.160
12685.04;2386.60;-4.180
12690.02;2386.05;-4.170
12695.01;2382.85;-4.110
12700.60;2386.21;-4.172
12705.59;2385.94;-4.170
12710.57;2391.13;-4.258
12715.56;2385.71;-4.166
12720.55;2385.98;-4.170
12725.54;2385.91;-4.170
12730.52;2385.86;-4.166
12735.51;2385.70;-4.160
12740.50;2385.75;-4.160
12745.49;2385.75;-4.160
12750.47;2385.62;-4.160
12755.46;2382.62;-4.110
12760.45;2387.85;-4.198
12765.43;2386.38;-4.176
12770.42;2382.38;-4.100
12775.41;2389.36;-4.226
12780.36;2385.73;-4.162
12785.33;2385.76;-4.160
12790.32;2385.73;-4.162
12795.30;2385.98;-4.172
12800.29;2385.59;-4.160
12805.28;2384.96;-4.152
12810.27;2385.40;-4.160
12815.25;2385.44;-4.160
12820.24;2385.52;-4.160
12825.23;2385.58;-4.160
12830.21;2385.42;-4.160
12835.20;2385.39;-4.160
12840.19;2385.40;-4.160
12845.18;2385.44;-4.160
12850.16;2385.48;-4.160
12855.15;2384.82;-4.148
12860.14;2384.91;-4.150
12865.13;2385.19;-4.150
12870.11;2385.72;-4.160
12875.10;2385.91;-4.170
12880.09;2386.06;-4.170
12885.08;2386.52;-4.180
12890.06;2386.68;-4.180
12895.05;2386.54;-4.180
12900.04;2386.75;-4.180
12905.02;2386.66;-4.180
12910.01;2386.81;-4.182
12915.28;2386.90;-4.180
12920.27;2386.85;-4.180
12925.26;2386.70;-4.180
12930.24;2386.80;-4.180
12935.23;2386.85;-4.180
12940.22;2386.80;-4.180
12945.21;2387.00;-4.190
12950.19;2386.90;-4.180
12955.18;2388.20;-4.210
12960.17;2386.95;-4.180
12965.15;2386.85;-4.180
12970.14;2387.10;-4.190
12975.13;2387.10;-4.190
12980.12;2386.85;-4.180
12985.08;2387.10;-4.190
12990.04;2386.25;-4.170
12995.02;2387.20;-4.190
13000.01;2386.35;-4.170
13005.28;2387.60;-4.200
13010.27;2387.30;-4.190
13015.25;2386.75;-4.180
13020.24;2385.40;-4.160
13025.23;2386.40;-4.170
13030.22;2388.05;-4.200
13035.20;2387.40;-4.190
13040.19;2386.60;-4.180
13045.18;2385.60;-4.160
13050.17;2386.55;-4.180
13055.15;2387.40;-4.190
13060.14;2387.30;-4.190
13065.13;2387.85;-4.200
13070.11;2387.30;-4.190
13075.10;2386.40;-4.170
13080.09;2388.60;-4.210
13085.08;2385.20;-4.150
13090.06;2387.35;-4.190
13095.05;2387.25;-4.190
13100.04;2387.20;-4.190
13105.02;2386.85;-4.180
13110.01;2386.70;-4.180
13115.60;2386.56;-4.180
13120.59;2386.60;-4.180
13125.57;2386.21;-4.170
13130.56;2385.97;-4.170
13135.55;2386.27;-4.170
13140.54;2386.49;-4.176
13145.52;2386.65;-4.180
13150.51;2386.61;-4.180
13155.50;2386.90;-4.180
13160.49;2386.94;-4.186
13165.47;2387.14;-4.190
13170.46;2387.11;-4.190
13175.45;2387.02;-4.190
13180.43;2387.26;-4.190
13185.42;2387.28;-4.190
13190.41;2387.19;-4.190
13195.39;2387.12;-4.190
13200.38;2387.22;-4.190
13205.37;2386.96;-4.186
13210.36;2387.00;-4.190
13215.34;2386.88;-4.180
13220.33;2386.64;-4.180
13225.32;2386.86;-4.180
13230.30;2386.67;-4.180
13235.29;2386.50;-4.174
13240.28;2386.40;-4.176
13245.27;2386.56;-4.180
13250.25;2386.39;-4.176
13255.24;2386.56;-4.180
13260.23;2386.42;-4.174
13265.21;2386.46;-4.176
13270.20;2386.41;-4.176
13275.19;2386.29;-4.170
13280.18;2386.48;-4.174
13285.16;2386.30;-4.170
13290.15;2386.38;-4.170
13295.14;2386.19;-4.170
13300.13;2386.20;-4.170
13305.11;2386.33;-4.174
13310.10;2386.30;-4.170
13315.09;2386.23;-4.170
13320.07;2386.15;-4.170
13325.06;2386.26;-4.170
13330.05;2386.28;-4.170
13335.03;2386.17;-4.170
13340.02;2386.13;-4.170
13345.01;2386.05;-4.170
13350.28;2386.35;-4.170
13355.27;2386.25;-4.170
