time[s];Vsg[mV];pH/ion concentration [mM]
5.43;1581.22;9.954
10.58;1589.37;9.812
15.42;1615.60;9.348
20.51;1589.03;9.812
25.03;1587.45;9.840
30.41;1655.99;8.640
35.51;1632.37;9.058
40.43;1560.10;10.322
45.42;1422.25;12.742
50.41;1338.89;14.204
55.39;1276.46;15.298
60.41;3740.68;-27.922
65.37;2365.56;-3.798
70.36;2362.32;-3.738
75.34;2359.85;-3.700
80.33;2357.95;-3.660
85.32;2356.44;-3.638
90.31;2355.97;-3.630
95.29;2355.15;-3.614
100.28;2355.00;-3.610
105.21;2354.80;-3.610
110.20;2354.88;-3.610
115.19;2354.95;-3.610
120.18;2353.98;-3.590
125.16;2354.00;-3.590
130.15;2353.03;-3.580
135.14;2352.97;-3.580
140.09;2352.02;-3.560
145.06;2353.01;-3.580
150.28;2354.00;-3.590
155.26;2355.00;-3.610
160.18;2354.00;-3.590
165.12;2353.94;-3.590
170.11;2352.22;-3.564
175.09;2350.92;-3.540
180.08;2349.98;-3.520
185.07;2349.48;-3.514
190.06;2349.57;-3.516
195.04;2348.98;-3.510
200.03;2350.37;-3.530
205.02;2349.98;-3.520
210.01;2349.02;-3.510
215.28;2349.00;-3.510
220.27;2348.00;-3.490
225.25;2347.35;-3.480
230.24;2346.95;-3.470
235.23;2348.00;-3.490
240.22;2348.00;-3.490
245.21;2348.95;-3.510
250.19;2348.95;-3.510
255.18;2348.95;-3.510
260.17;2349.00;-3.510
265.16;2349.70;-3.520
270.15;2349.90;-3.520
275.13;2349.00;-3.510
280.12;2348.90;-3.500
285.11;2348.00;-3.490
290.10;2348.00;-3.490
295.08;2349.00;-3.510
300.07;2350.25;-3.530
305.06;2349.30;-3.510
310.05;2349.00;-3.510
315.03;2348.00;-3.490
320.02;2347.95;-3.490
325.01;2347.70;-3.480
330.60;2347.44;-3.482
335.59;2349.04;-3.510
340.58;2348.96;-3.508
345.56;2347.84;-3.490
350.55;2347.83;-3.490
355.54;2347.83;-3.488
360.53;2347.95;-3.490
365.52;2347.35;-3.480
370.50;2345.99;-3.450
375.49;2347.17;-3.472
380.48;2346.84;-3.468
385.47;2347.15;-3.470
390.46;2344.08;-3.420
395.44;2342.00;-3.380
400.43;2344.80;-3.430
405.42;2345.20;-3.442
410.41;2346.16;-3.452
415.40;2346.02;-3.452
420.04;2346.70;-3.470
425.60;2345.65;-3.450
430.59;2346.00;-3.450
435.58;2346.60;-3.460
440.57;2345.05;-3.440
445.55;2342.10;-3.390
450.54;2339.95;-3.350
455.53;2342.65;-3.390
460.52;2342.55;-3.390
465.51;2344.00;-3.420
470.50;2342.15;-3.390
475.48;2339.00;-3.330
480.47;2342.00;-3.380
485.46;2338.00;-3.310
490.45;2331.95;-3.210
495.44;2322.30;-3.040
500.43;2309.80;-2.820
505.42;2316.50;-2.940
510.40;2320.00;-3.000
515.34;2320.15;-3.002
520.33;2314.76;-2.902
525.32;2312.76;-2.868
530.30;2311.96;-2.860
535.29;2313.40;-2.886
540.25;2316.04;-2.930
545.22;2316.12;-2.930
550.20;2317.03;-2.946
555.19;2317.85;-2.960
560.18;2317.72;-2.960
565.17;2318.25;-2.970
570.16;2319.15;-2.984
575.15;2321.04;-3.020
580.14;2317.76;-2.958
585.13;2317.06;-2.950
590.11;2318.03;-2.960
595.10;2318.08;-2.960
600.09;2317.76;-2.960
605.08;2315.56;-2.924
610.07;2313.94;-2.890
615.06;2312.47;-2.864
620.05;2310.71;-2.834
625.03;2309.98;-2.820
630.03;2309.98;-2.820
635.02;2309.97;-2.820
640.00;2307.08;-2.772
645.27;2309.00;-2.800
650.26;2309.65;-2.820
655.25;2310.00;-2.820
660.24;2309.05;-2.810
665.23;2307.20;-2.770
670.22;2306.00;-2.750
675.21;2305.15;-2.740
680.20;2303.00;-2.700
685.19;2302.45;-2.690
690.17;2301.00;-2.660
695.17;2299.95;-2.650
700.15;2301.95;-2.680
705.14;2302.00;-2.680
710.08;2302.60;-2.690
715.07;2303.00;-2.700
720.05;2302.35;-2.690
725.04;2303.00;-2.700
730.03;2303.00;-2.700
735.02;2303.95;-2.720
740.01;2303.95;-2.720
745.28;2302.00;-2.680
750.27;2297.05;-2.600
755.26;2292.85;-2.520
760.25;2281.05;-2.310
765.24;2271.75;-2.150
770.23;2262.00;-1.980
775.22;2254.55;-1.850
780.20;2248.05;-1.740
785.19;2243.00;-1.650
790.18;2239.00;-1.580
795.17;2236.05;-1.520
800.16;2234.95;-1.510
805.15;2233.95;-1.490
810.14;2229.40;-1.410
815.13;2225.30;-1.340
820.11;2223.25;-1.300
825.11;2223.90;-1.310
830.09;2224.00;-1.310
835.08;2224.00;-1.310
840.07;2225.10;-1.330
845.06;2226.95;-1.370
850.05;2227.85;-1.380
855.04;2225.95;-1.350
860.03;2224.00;-1.310
865.02;2224.00;-1.310
870.01;2224.00;-1.310
875.59;2226.00;-1.350
880.53;2227.16;-1.370
885.52;2228.17;-1.388
890.51;2229.78;-1.416
895.49;2230.14;-1.422
900.48;2229.79;-1.416
905.47;2231.81;-1.448
910.46;2232.99;-1.470
915.45;2233.83;-1.488
920.44;2232.00;-1.450
925.43;2230.08;-1.420
930.42;2229.99;-1.420
935.35;2230.36;-1.426
940.34;2231.00;-1.440
945.33;2231.59;-1.446
950.32;2231.97;-1.450
955.31;2231.83;-1.450
960.29;2230.20;-1.420
965.28;2229.46;-1.408
970.27;2229.03;-1.400
975.26;2230.00;-1.420
980.25;2230.04;-1.420
985.24;2227.60;-1.376
990.23;2228.70;-1.396
995.22;2229.01;-1.400
1000.21;2229.95;-1.420
1005.19;2231.04;-1.440
1010.18;2231.43;-1.446
1015.17;2231.96;-1.450
1020.16;2231.95;-1.450
1025.15;2232.69;-1.466
1030.14;2231.97;-1.450
1035.12;2232.30;-1.456
1040.11;2233.30;-1.474
1045.10;2234.03;-1.490
1050.09;2234.36;-1.494
1055.08;2234.00;-1.490
1060.07;2231.17;-1.438
1065.06;2229.00;-1.400
1070.05;2232.52;-1.462
1075.03;2233.15;-1.474
1080.02;2249.96;-1.770
1085.01;2283.64;-2.362
1090.28;2349.55;-3.520
1095.27;2374.85;-3.960
1100.26;2393.35;-4.280
1105.25;2415.85;-4.680
1110.24;2379.20;-4.040
1115.22;2425.30;-4.850
1120.21;2547.00;-6.980
1125.20;2537.00;-6.800
1130.19;2531.05;-6.700
1135.18;2529.00;-6.660
1140.17;2546.90;-6.980
1145.16;2555.85;-7.140
1150.15;2547.40;-6.990
1155.13;2526.40;-6.620
1160.12;2525.55;-6.600
1165.11;2522.85;-6.560
1170.10;2523.95;-6.580
1175.09;2552.50;-7.080
1180.08;2556.35;-7.140
1185.06;2552.00;-7.070
1190.05;2550.00;-7.030
1195.04;2548.00;-7.000
1200.03;2546.95;-6.980
1205.02;2545.10;-6.950
1210.01;2542.00;-6.890
1215.60;2542.59;-6.904
1220.58;2542.11;-6.892
1225.57;2542.04;-6.890
1230.56;2541.95;-6.890
1235.55;2541.77;-6.890
1240.54;2560.10;-7.212
1245.53;2560.00;-7.210
1250.52;2560.00;-7.210
1255.50;2561.96;-7.240
1260.49;2562.62;-7.252
1265.48;2563.06;-7.262
1270.47;2562.93;-7.260
1275.46;2563.18;-7.262
1280.10;2563.00;-7.260
1285.06;2562.50;-7.250
1290.05;2561.95;-7.240
1295.04;2561.80;-7.240
1300.03;2560.95;-7.220
1305.01;2560.95;-7.220
1310.60;2561.00;-7.230
1315.59;2561.00;-7.230
1320.58;2561.00;-7.230
1325.57;2561.00;-7.230
1330.56;2561.05;-7.230
1335.54;2560.80;-7.220
1340.53;2561.00;-7.230
1345.52;2562.75;-7.260
1350.51;2563.10;-7.260
1355.49;2564.00;-7.280
1360.48;2563.95;-7.280
1365.47;2564.00;-7.280
1370.46;2564.05;-7.280
1375.45;2564.00;-7.280
1380.44;2564.65;-7.290
1385.43;2563.95;-7.280
1390.41;2564.00;-7.280
1395.40;2562.20;-7.250
1400.39;2559.55;-7.200
1405.38;2544.75;-6.940
1410.37;2516.00;-6.440
1415.32;2553.88;-7.100
1420.29;2512.63;-6.380
1425.28;2512.00;-6.370
1430.26;2511.99;-6.370
1435.25;2511.80;-6.366
1440.24;2518.15;-6.470
1445.23;2508.18;-6.302
1450.21;2504.80;-6.242
1455.20;2498.40;-6.130
1460.19;2498.20;-6.124
1465.18;2497.14;-6.104
1470.17;2497.00;-6.100
1475.16;2496.99;-6.100
1480.14;2496.48;-6.092
1485.13;2495.18;-6.072
1490.12;2493.82;-6.050
1495.11;2490.14;-5.982
1500.10;2487.96;-5.942
1505.08;2483.64;-5.870
1510.07;2466.80;-5.572
1515.06;2464.32;-5.532
1520.05;2461.28;-5.474
1525.04;2461.19;-5.474
1530.03;2460.00;-5.450
1535.01;2458.61;-5.430
1540.28;2458.00;-5.420
1545.27;2457.45;-5.410
1550.26;2456.85;-5.400
1555.25;2456.70;-5.400
1560.24;2456.60;-5.390
1565.22;2456.00;-5.380
1570.21;2456.00;-5.380
1575.20;2457.00;-5.400
1580.19;2456.85;-5.400
1585.18;2459.10;-5.440
1590.17;2457.00;-5.400
1595.15;2457.95;-5.420
1600.14;2456.25;-5.390
1605.13;2456.15;-5.390
1610.12;2455.00;-5.370
1615.11;2454.90;-5.360
1620.09;2456.50;-5.390
1625.08;2456.00;-5.380
1630.07;2455.00;-5.370
1635.05;2455.00;-5.370
1640.05;2455.00;-5.370
1645.03;2455.50;-5.370
1650.02;2456.40;-5.390
1655.01;2455.15;-5.370
1660.60;2455.11;-5.370
1665.59;2454.49;-5.356
1670.57;2454.98;-5.370
1675.56;2456.07;-5.384
1680.55;2456.18;-5.384
1685.54;2457.78;-5.416
1690.53;2546.81;-6.974
1695.52;2508.40;-6.302
1700.50;2467.36;-5.582
1705.49;2463.98;-5.520
1710.48;2462.63;-5.502
1715.47;2462.16;-5.490
1720.45;2465.36;-5.550
1725.44;2462.41;-5.494
1730.43;2457.98;-5.420
1735.42;2457.69;-5.416
1740.41;2462.98;-5.506
1745.39;2457.12;-5.400
1750.38;2457.62;-5.414
1755.37;2462.35;-5.498
1760.36;2460.35;-5.460
1765.34;2460.03;-5.450
1770.33;2460.95;-5.470
1775.32;2462.59;-5.502
1780.27;2461.51;-5.480
1785.24;2460.98;-5.470
1790.23;2462.00;-5.490
1795.45;2461.90;-5.490
1800.40;2463.04;-5.506
1805.36;2462.98;-5.508
1810.34;2463.63;-5.518
1815.32;2463.35;-5.510
1820.32;2464.12;-5.528
1825.30;2465.99;-5.560
1830.30;2465.78;-5.556
1835.28;2465.09;-5.540
1840.27;2464.79;-5.540
1845.25;2465.73;-5.556
1850.25;2555.14;-7.124
1855.24;2513.00;-6.380
1860.22;2472.59;-5.678
1865.21;2468.00;-5.590
1870.19;2467.99;-5.590
1875.19;2467.96;-5.590
1880.18;2466.45;-5.564
1885.17;2465.45;-5.550
1890.14;2466.58;-5.572
1895.14;2464.12;-5.524
1900.12;2462.94;-5.508
1905.12;2463.88;-5.520
1910.09;2462.13;-5.492
1915.05;2462.92;-5.504
1920.03;2462.37;-5.496
1925.01;2464.38;-5.528
1930.27;2463.15;-5.510
1935.27;2463.50;-5.520
1940.26;2463.95;-5.520
1945.25;2464.20;-5.530
1950.24;2465.90;-5.560
1955.21;2465.85;-5.560
1960.21;2463.90;-5.520
1965.20;2463.85;-5.520
1970.19;2464.00;-5.520
1975.18;2464.80;-5.540
1980.16;2465.25;-5.550
1985.14;2467.60;-5.590
1990.14;2465.90;-5.560
1995.13;2464.95;-5.540
2000.11;2464.00;-5.520
2005.10;2464.00;-5.520
2010.08;2467.55;-5.590
2015.07;2465.00;-5.540
2020.05;2464.00;-5.520
2025.05;2463.95;-5.520
2030.04;2462.85;-5.500
2035.02;2462.90;-5.500
2040.00;2463.50;-5.520
2045.60;2466.35;-5.566
2050.58;2464.67;-5.536
2055.57;2463.96;-5.520
2060.56;2465.00;-5.540
2065.21;2465.15;-5.540
2070.17;2465.60;-5.550
2075.16;2465.95;-5.560
2080.14;2466.50;-5.570
2085.12;2467.05;-5.580
2090.10;2466.65;-5.570
2095.09;2466.35;-5.570
2100.03;2467.85;-5.590
2105.51;1697.85;7.908
2110.00;1757.20;6.870
2115.08;1763.20;6.760
2120.47;1752.73;6.942
2125.53;1741.08;7.150
2130.03;1724.15;7.450
2135.42;1690.85;8.034
2140.50;1691.61;8.016
2145.57;1691.35;8.020
2150.40;1690.93;8.028
2155.47;1691.47;8.018
2160.53;1691.90;8.010
2165.32;1692.60;8.002
2170.40;1720.49;7.510
2175.48;1750.55;6.980
2180.29;1772.03;6.606
2185.38;1772.13;6.604
2190.45;1770.60;6.630
2195.25;1773.33;6.584
2200.33;1773.63;6.578
2205.42;1774.55;6.560
2210.21;1775.18;6.552
2215.30;1777.64;6.508
2220.37;1784.95;6.380
2225.19;1787.70;6.334
2230.25;1795.15;6.198
2235.34;1855.80;5.140
2240.15;1854.87;5.150
2245.21;1854.67;5.154
2250.27;1855.24;5.142
2255.09;1855.95;5.134
2260.17;1855.05;5.150
2265.25;1858.52;5.088
2270.06;1858.41;5.090
2275.13;1859.58;5.070
2280.21;1856.07;5.128
2285.02;1854.68;5.158
2290.10;1854.46;5.160
2295.17;1855.77;5.140
2300.25;1856.60;5.120
2305.06;1857.04;5.116
2310.12;1936.99;3.712
2315.22;1938.15;3.690
2320.03;1938.45;3.686
2325.09;1939.27;3.670
2330.17;1937.80;3.700
2335.26;1938.10;3.690
2340.05;1946.59;3.546
2345.13;1961.00;3.290
2350.21;1963.55;3.250
2355.02;1965.21;3.218
2360.09;1968.25;3.160
2365.17;1979.00;2.970
2370.25;1990.05;2.780
2375.06;2026.95;2.130
2380.14;2027.45;2.120
2385.20;2030.25;2.080
2390.01;2027.75;2.120
2395.10;2027.25;2.130
2400.16;2028.60;2.100
2405.26;2029.15;2.090
2410.07;2028.40;2.110
2415.13;2026.50;2.140
2420.21;2026.60;2.140
2425.02;2027.35;2.130
2430.09;2029.25;2.090
2435.17;2057.40;1.600
2440.25;2084.90;1.120
2445.26;2128.75;0.350
2450.16;2107.05;0.730
2455.16;2085.80;1.100
2460.55;2082.88;1.152
2465.04;2081.55;1.180
2470.04;2082.25;1.160
2475.11;2080.20;1.200
2480.52;2076.04;1.270
2485.00;2076.00;1.270
2490.08;2075.25;1.290
2495.13;2105.90;0.750
2500.02;2124.90;0.420
2505.50;2127.57;0.372
2510.09;2123.20;0.450
2515.56;2129.40;0.334
2520.46;2138.32;0.176
2525.56;2150.81;-0.030
2530.41;2151.10;-0.036
2535.54;2151.32;-0.040
2540.55;2175.50;-0.460
2545.34;2181.92;-0.578
2550.39;2182.16;-0.578
2555.45;2183.90;-0.606
2560.50;2183.85;-0.610
2565.28;2183.90;-0.610
2570.34;2180.80;-0.558
2575.39;2178.58;-0.520
2580.45;2179.55;-0.530
2585.24;2181.47;-0.570
2590.29;2180.50;-0.550
2595.33;2180.26;-0.548
2600.39;2178.80;-0.522
2605.17;2178.19;-0.510
2610.23;2179.38;-0.530
2615.28;2178.82;-0.520
2620.32;2178.25;-0.510
2625.37;2179.10;-0.530
2630.16;2179.04;-0.526
2635.23;2178.21;-0.510
2640.27;2167.25;-0.320
2645.32;2167.80;-0.330
2650.12;2167.75;-0.324
2655.18;2164.66;-0.270
2660.22;2156.07;-0.122
2665.02;2160.20;-0.198
2670.08;2163.12;-0.246
2675.13;2163.73;-0.254
2680.17;2166.06;-0.300
2685.25;2167.35;-0.320
2690.03;2171.06;-0.384
2695.08;2173.55;-0.430
2700.14;2174.90;-0.452
2705.20;2174.45;-0.440
2710.24;2174.35;-0.440
2715.02;2177.56;-0.498
2720.09;2173.10;-0.424
2725.15;2171.50;-0.390
2730.19;2169.20;-0.350
2735.25;2169.80;-0.360
2740.03;2172.79;-0.412
2745.09;2176.10;-0.470
2750.14;2176.90;-0.490
2755.19;2178.85;-0.520
2760.23;2179.20;-0.530
2765.01;2179.60;-0.530
2770.05;2181.65;-0.570
2775.10;2181.90;-0.570
2780.15;2185.00;-0.630
2785.18;2186.25;-0.650
2790.23;2185.05;-0.630
2795.27;2185.25;-0.630
2800.04;2180.90;-0.560
2805.09;2178.75;-0.520
2810.13;2178.70;-0.520
2815.18;2175.10;-0.460
2820.04;2259.55;-1.940
2825.03;2275.85;-2.220
2830.25;2275.75;-2.220
2835.17;2307.90;-2.790
2840.10;2317.75;-2.960
2845.09;2501.00;-6.170
2850.04;2500.45;-6.160
2855.01;2503.95;-6.220
2860.58;2502.75;-6.206
2865.54;2501.07;-6.170
2870.52;2499.95;-6.150
2875.50;2495.85;-6.086
2880.49;2491.12;-5.998
2885.48;2486.48;-5.918
2890.47;2482.68;-5.848
2895.45;2480.79;-5.818
2900.44;2479.03;-5.790
2905.43;2476.99;-5.750
2910.42;2475.78;-5.728
2915.40;2473.94;-5.700
2920.38;2471.99;-5.660
2925.60;2472.00;-5.660
2930.55;2471.81;-5.658
2935.51;2470.74;-5.640
2940.50;2472.00;-5.660
2945.50;2472.08;-5.662
2950.48;2471.95;-5.660
2955.46;2470.83;-5.642
2960.45;2468.89;-5.610
2965.43;2468.00;-5.590
2970.43;2466.88;-5.574
2975.42;2466.17;-5.562
2980.40;2463.11;-5.504
2985.38;2463.34;-5.510
2990.38;2463.76;-5.518
2995.36;2463.92;-5.520
3000.35;2462.91;-5.502
3005.33;2462.91;-5.508
3010.33;2463.51;-5.512
3015.31;2463.05;-5.510
3020.29;2463.44;-5.518
3025.28;2464.00;-5.520
3030.28;2463.93;-5.520
3035.26;2463.99;-5.520
3040.24;2464.99;-5.540
3045.23;2464.82;-5.540
3050.21;2464.76;-5.540
3055.21;2464.95;-5.540
3060.20;2464.90;-5.538
3065.18;2465.05;-5.540
3070.17;2465.24;-5.544
3075.15;2462.19;-5.494
3080.08;2460.95;-5.470
3085.07;2461.00;-5.470
3090.06;2460.21;-5.454
3095.05;2459.83;-5.450
3100.04;2460.27;-5.460
3105.02;2460.61;-5.464
3110.01;2460.36;-5.464
3115.28;2460.00;-5.450
3120.27;2459.95;-5.450
3125.22;2459.95;-5.450
3130.18;2458.10;-5.420
3135.17;2458.00;-5.420
3140.16;2458.00;-5.420
3145.14;2458.00;-5.420
3150.13;2458.00;-5.420
3155.12;2459.70;-5.450
3160.10;2458.55;-5.430
3165.09;2456.45;-5.390
3170.08;2457.40;-5.410
3175.06;2457.95;-5.420
3180.05;2458.00;-5.420
3185.04;2458.55;-5.430
3190.03;2459.25;-5.440
3195.01;2459.65;-5.450
3200.28;2460.90;-5.470
3205.27;2461.00;-5.470
3210.25;2460.20;-5.460
3215.24;2460.00;-5.450
3220.23;2460.95;-5.470
3225.21;2461.00;-5.470
3230.20;2461.35;-5.480
3235.19;2462.00;-5.490
3240.18;2462.90;-5.500
3245.16;2462.00;-5.490
3250.15;2462.00;-5.490
3255.13;2462.20;-5.490
3260.12;2461.30;-5.480
3265.11;2461.90;-5.490
3270.09;2459.40;-5.440
3275.08;2458.95;-5.440
3280.06;2457.00;-5.400
3285.05;2455.00;-5.370
3290.04;2453.95;-5.350
3295.03;2454.00;-5.350
3300.01;2453.80;-5.350
3305.60;2453.25;-5.340
3310.59;2455.25;-5.370
3315.57;2456.95;-5.400
3320.56;2459.05;-5.440
3325.55;2459.95;-5.450
3330.53;2460.40;-5.460
3335.52;2461.00;-5.470
3340.47;2460.99;-5.470
3345.38;2460.93;-5.470
3350.37;2461.11;-5.470
3355.35;2461.61;-5.480
3360.34;2461.00;-5.470
3365.33;2459.99;-5.450
3370.31;2459.50;-5.450
3375.30;2459.98;-5.450
3380.29;2460.95;-5.470
3385.27;2461.83;-5.486
3390.21;2461.95;-5.490
3395.19;2462.00;-5.490
3400.18;2463.82;-5.520
3405.17;2463.05;-5.510
3410.15;2463.34;-5.510
3415.14;2463.95;-5.520
3420.13;2464.03;-5.520
3425.11;2463.12;-5.510
3430.10;2463.02;-5.510
3435.09;2463.62;-5.516
3440.04;2462.91;-5.502
3445.00;2462.96;-5.510
3450.27;2464.00;-5.520
3455.26;2465.05;-5.540
3460.25;2464.00;-5.520
3465.23;2463.95;-5.520
3470.22;2463.00;-5.510
3475.21;2462.95;-5.510
3480.20;2463.60;-5.520
3485.18;2462.95;-5.510
3490.17;2463.10;-5.510
3495.16;2462.05;-5.490
3500.14;2462.90;-5.500
3505.13;2463.35;-5.510
3510.11;2462.95;-5.510
3515.10;2462.75;-5.500
3520.09;2462.00;-5.490
3525.07;2462.00;-5.490
3530.06;2462.10;-5.490
3535.05;2462.40;-5.500
3540.04;2461.95;-5.490
3545.02;2462.00;-5.490
3550.24;2462.95;-5.510
3555.22;2463.45;-5.520
3560.21;2463.00;-5.510
3565.20;2464.00;-5.520
3570.18;2463.00;-5.510
3575.17;2462.00;-5.490
3580.16;2462.80;-5.500
3585.14;2461.05;-5.470
3590.13;2460.80;-5.470
3595.12;2460.00;-5.450
3600.10;2461.30;-5.480
3605.09;2462.80;-5.500
3610.08;2461.95;-5.490
3615.07;2462.95;-5.510
3620.05;2463.95;-5.520
3625.04;2464.15;-5.530
3630.03;2464.95;-5.540
3635.01;2465.40;-5.550
3640.60;2465.97;-5.560
3645.59;2464.97;-5.540
3650.57;2464.87;-5.540
3655.56;2464.12;-5.526
3660.55;2463.98;-5.520
3665.54;2464.16;-5.524
3670.52;2464.00;-5.520
3675.51;2465.00;-5.540
3680.50;2465.93;-5.560
3685.48;2466.00;-5.560
3690.47;2465.47;-5.550
3695.46;2465.00;-5.540
3700.44;2465.81;-5.560
3705.43;2465.40;-5.550
3710.42;2465.00;-5.540
3715.40;2465.00;-5.540
3720.39;2465.00;-5.540
3725.38;2464.67;-5.534
3730.36;2463.99;-5.524
3735.35;2464.33;-5.530
3740.34;2463.98;-5.520
3745.32;2463.50;-5.520
3750.31;2462.71;-5.500
3755.30;2462.42;-5.500
3760.28;2461.88;-5.490
3765.27;2460.91;-5.470
3770.26;2460.00;-5.450
3775.25;2459.92;-5.450
3780.23;2459.00;-5.440
3785.22;2458.20;-5.424
3790.21;2458.15;-5.420
3795.19;2458.11;-5.420
3800.18;2457.64;-5.410
3805.17;2457.20;-5.410
3810.16;2457.06;-5.400
3815.14;2457.00;-5.400
3820.13;2456.60;-5.394
3825.12;2456.03;-5.386
3830.10;2456.00;-5.380
3835.09;2455.81;-5.380
3840.08;2455.98;-5.380
3845.06;2456.00;-5.380
3850.05;2456.00;-5.380
3855.04;2456.00;-5.380
3860.02;2456.02;-5.384
3865.01;2456.03;-5.386
3870.28;2456.15;-5.390
3875.27;2456.60;-5.400
3880.25;2456.05;-5.390
3885.24;2456.00;-5.380
3890.23;2456.00;-5.380
3895.16;2455.95;-5.380
3900.15;2456.05;-5.390
3905.13;2456.95;-5.400
3910.12;2455.80;-5.380
3915.11;2455.55;-5.380
3920.09;2455.75;-5.380
3925.08;2455.95;-5.380
3930.07;2455.15;-5.370
3935.05;2455.00;-5.370
3940.04;2454.95;-5.370
3945.03;2454.45;-5.360
3950.01;2454.00;-5.350
3955.00;2454.15;-5.350
3960.27;2455.00;-5.370
3965.26;2455.25;-5.370
3970.25;2456.00;-5.380
3975.23;2457.00;-5.400
3980.22;2458.00;-5.420
3985.21;2456.95;-5.400
3990.19;2457.00;-5.400
3995.18;2456.00;-5.380
4000.17;2456.80;-5.400
4005.15;2457.60;-5.410
4010.14;2457.85;-5.420
4015.13;2458.00;-5.420
4020.08;2458.45;-5.430
4025.05;2459.15;-5.440
4030.03;2459.65;-5.450
4035.02;2460.25;-5.460
4040.01;2460.55;-5.460
4045.59;2461.00;-5.470
4050.58;2461.00;-5.470
4055.57;2461.61;-5.480
4060.56;2461.37;-5.480
4065.55;2461.99;-5.490
4070.48;2462.58;-5.496
4075.46;2462.95;-5.510
4080.42;2462.27;-5.496
4085.38;2459.98;-5.450
4090.37;2459.23;-5.444
4095.35;2460.30;-5.458
4100.34;2460.03;-5.456
4105.33;2460.00;-5.450
4110.32;2460.00;-5.450
4115.30;2460.95;-5.470
4120.29;2462.53;-5.500
4125.28;2462.33;-5.496
4130.27;2461.71;-5.486
4135.25;2461.98;-5.490
4140.24;2462.00;-5.490
4145.23;2462.00;-5.490
4150.21;2462.15;-5.494
4155.20;2462.67;-5.500
4160.19;2462.90;-5.510
4165.18;2463.40;-5.514
4170.16;2463.93;-5.520
4175.15;2463.18;-5.510
4180.13;2463.82;-5.520
4185.12;2463.65;-5.516
4190.11;2462.98;-5.510
4195.10;2462.90;-5.510
4200.08;2462.43;-5.496
4205.07;2462.87;-5.504
4210.06;2462.52;-5.500
4215.04;2462.99;-5.510
4220.03;2463.92;-5.520
4225.02;2463.95;-5.520
4230.00;2462.95;-5.510
4235.28;2463.70;-5.520
4240.26;2464.35;-5.530
4245.25;2464.75;-5.540
4250.24;2464.90;-5.540
4255.22;2464.90;-5.540
4260.21;2465.00;-5.540
4265.20;2465.20;-5.550
4270.19;2465.70;-5.550
4275.17;2466.00;-5.560
4280.16;2466.05;-5.560
4285.14;2467.00;-5.580
4290.13;2467.60;-5.590
4295.12;2466.00;-5.560
4300.10;2465.80;-5.560
4305.09;2465.95;-5.560
4310.08;2465.95;-5.560
4315.06;2466.05;-5.560
4320.05;2465.95;-5.560
4325.04;2465.75;-5.560
4330.02;2465.20;-5.550
4335.01;2464.15;-5.530
4340.28;2463.75;-5.520
4345.27;2463.25;-5.510
4350.25;2462.95;-5.510
4355.24;2463.30;-5.510
4360.23;2463.40;-5.510
4365.21;2464.00;-5.520
4370.20;2464.00;-5.520
4375.19;2464.15;-5.530
4380.17;2464.95;-5.540
4385.16;2465.95;-5.560
4390.14;2465.00;-5.540
4395.13;2465.00;-5.540
4400.12;2464.95;-5.540
4405.11;2465.85;-5.560
4410.09;2466.00;-5.560
4415.08;2466.00;-5.560
4420.06;2466.00;-5.560
4425.04;2466.00;-5.560
4430.58;2465.95;-5.560
4435.57;2465.99;-5.560
4440.55;2465.40;-5.550
4445.54;2466.21;-5.560
4450.53;2466.30;-5.562
4455.51;2466.08;-5.560
4460.50;2466.30;-5.570
4465.48;2466.20;-5.560
4470.47;2466.44;-5.568
4475.46;2466.89;-5.578
4480.44;2466.71;-5.572
4485.43;2466.56;-5.570
4490.42;2466.91;-5.578
4495.40;2467.00;-5.580
4500.39;2467.17;-5.582
4505.38;2467.00;-5.580
4510.36;2467.00;-5.580
4515.35;2466.66;-5.570
4520.34;2466.07;-5.562
4525.32;2465.00;-5.540
4530.31;2463.95;-5.520
4535.29;2464.12;-5.528
4540.28;2464.03;-5.522
4545.27;2464.00;-5.520
4550.25;2463.80;-5.520
4555.24;2463.23;-5.510
4560.23;2463.87;-5.520
4565.21;2463.96;-5.520
4570.20;2464.00;-5.520
4575.19;2463.79;-5.520
4580.17;2463.18;-5.510
4585.16;2463.68;-5.520
4590.15;2464.00;-5.520
4595.13;2464.82;-5.540
4600.12;2464.79;-5.540
4605.10;2464.86;-5.540
4610.09;2465.55;-5.548
4615.08;2466.00;-5.560
4620.06;2466.09;-5.560
4625.05;2467.72;-5.588
4630.04;2467.93;-5.590
4635.02;2468.98;-5.610
4640.01;2469.94;-5.630
4645.28;2469.90;-5.630
4650.26;2469.00;-5.610
4655.25;2469.05;-5.610
4660.23;2469.00;-5.610
4665.22;2468.60;-5.610
4670.21;2468.90;-5.610
4675.20;2468.00;-5.590
4680.18;2467.20;-5.580
4685.17;2466.95;-5.580
4690.15;2466.40;-5.570
4695.14;2466.00;-5.560
4700.13;2466.00;-5.560
4705.11;2466.70;-5.570
4710.10;2466.00;-5.560
4715.09;2466.70;-5.570
4720.07;2466.95;-5.580
4725.06;2466.15;-5.560
4730.04;2465.25;-5.550
4735.03;2465.30;-5.550
4740.01;2465.00;-5.540
4745.60;2464.13;-5.530
4750.58;2464.36;-5.530
